system:index,AMOSTRAS,AMOSTRA_AM,BioNB,CARTA_2,CLASS_2022,DECLIVIDAD,LAT,LON,NEW_PROB,NEW_WEIGHT,PESO_VOT,PROB_AMOS2,StateNB,TARGETID,VAL_PESO,classification,reference,year,.geo
00000000000000004c04_0,,0,1,SA-23-Z,PASTAGEM,D2,-2.15397823,-44.8451947,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17201,1,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fdd_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.52274123,-43.4567586,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,13933,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005019_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.64347481,-42.9980788,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,12889,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005020_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.33436452,-42.8501263,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16930,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005092_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.28666398,-43.5481173,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17157,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005093_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.91826488,-42.9498393,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17158,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f5_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.09020242,-43.3570456,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,723,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050fc_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.40092968,-42.5148751,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17343,0.5,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005133_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.70384159,-44.1676853,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,2187,1,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000513f_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.11499593,-42.4111196,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17441,1,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000515f_0,,0,4,SA-23-Z,PASTAGEM,D4,-3.81972427,-43.8742057,1.1699780044135136E-5,56424.67187500017,1.4399729285089397E-5,1.4399729285089397E-5,21.0,468,1,4,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aa6_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.81433437,-42.4321402,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16734,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f95_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.7479443,-42.6965144,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,13507,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fac_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.91044953,-43.8610005,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16673,1,12,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fba_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-3.0416934,-43.5284442,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16692,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fca_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-3.11499593,-43.5696769,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16742,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd8_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.63556506,-43.5076931,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,17397,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005012_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.67356379,-42.7722424,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16910,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005013_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.67006036,-43.1074936,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16911,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000501a_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.6829961,-42.8371906,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,12936,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005030_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D1,-2.57223383,-42.7455624,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,673,1,24,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000509f_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D2,-2.60565116,-43.2934449,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,14062,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050dd_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D2,-2.56980838,-43.2355036,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17288,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ef_0,,0,4,SA-23-Z,RESTINGA HERBÁCEA,D2,-2.53019268,-43.3168909,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17321,1,4,50,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf0_0,,0,1,SA-23-Z,APICUM,D2,-2.4145795,-44.7479072,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17134,0.5,32,32,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b17_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.34325784,-44.6770301,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16645,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b31_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.15407264,-44.5937563,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16713,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b40_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.48555098,-44.7055965,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16751,0.5,6,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b44_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.28477751,-44.6252871,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16756,1,11,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4d_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.28612499,-44.6619384,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16773,0.5,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b53_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.72018636,-44.8325285,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16783,0.5,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b6a_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.07484123,-44.2256267,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16819,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7a_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.33975441,-44.6708317,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16848,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7e_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.41251795,-44.705866,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16854,0.5,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b83_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.69090585,-44.708561,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16869,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b84_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.28828094,-44.6481942,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16872,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b8f_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.13359105,-44.7355104,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16897,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b92_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.36885982,-44.9174193,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16902,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b9d_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.59011488,-44.7460207,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16934,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b9e_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.74821379,-44.7454817,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16935,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba3_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.71991686,-44.7244612,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16953,0.5,15,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba7_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.04007643,-44.385976,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16965,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004baa_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.55687264,-44.7487157,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,17213,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bad_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.79591434,-44.6549316,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16974,0.5,32,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc8_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.35808004,-44.7247307,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17049,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bcb_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.64930928,-44.6449603,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17052,0.5,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd3_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.99318437,-44.6816115,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17073,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf8_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.58570856,-44.7120644,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17164,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c07_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.70024376,-44.7487157,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16970,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c0f_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.31253546,-44.8745696,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17236,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c1d_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.82852318,-44.9187668,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17274,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c2e_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.59227084,-44.7740482,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17313,0.5,15,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c35_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.87227571,-44.956496,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17326,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3c_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.63727643,-44.8627119,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17353,0.5,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c41_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.7975313,-44.658974,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17362,0.5,32,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bee_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D2,-3.06028852,-44.5363539,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17128,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b87_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-2.96165351,-44.3579485,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16877,0.5,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b89_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.35322914,-44.9653893,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16882,0.5,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c24_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.55049917,-43.7232888,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17292,0.5,21,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c28_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-2.4097286,-44.9082565,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17297,0.5,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd6_0,,0,4,SA-23-Z,FLORESTA PLANTADA,D1,-3.47234575,-43.1764843,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,12258,0.3333333333333333,9,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ff6_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.15649809,-43.9547846,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16857,0.5,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c2_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.35700206,-43.0789272,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16860,1,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b20_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.09765387,-44.8047705,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16674,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b37_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.92850567,-44.2064926,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16722,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3d_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.60565116,-44.6091175,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16741,0.5,33,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3e_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.15316975,-44.9179583,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,21165,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b42_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.63781542,-44.4700583,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16754,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4e_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.96579033,-44.8357624,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16774,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b55_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.13008762,-44.3159074,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16789,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b5c_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.87595423,-44.5554881,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16801,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b6c_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.59918329,-44.6309465,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16826,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b77_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D1,-3.33732896,-44.6050751,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16843,0.5,6,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7b_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.46884232,-44.8486982,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16851,0.5,6,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7c_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.8721813,-44.1655294,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16852,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b80_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.91431686,-44.2900359,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16856,1,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b8b_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.34945621,-44.5487507,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16888,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b95_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.7727378,-44.3649554,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16907,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b96_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.14939683,-44.7409003,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16908,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b97_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.28953401,-44.9758996,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16912,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b9a_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.0860656,-44.5684238,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16921,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba1_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.46075748,-44.5611474,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16945,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb7_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.59244592,-44.6382229,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16998,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb8_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.48949899,-44.5261131,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16999,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bbc_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.80507715,-44.3264177,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17006,0.5,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bbf_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.88080513,-44.2275131,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17012,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc5_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.71668293,-44.2773696,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17038,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd1_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.1511082,-44.8748391,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17068,0.5,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bdb_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.17230387,-44.807735,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17089,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bdf_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.70913708,-44.2660509,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17096,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be9_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.13484412,-44.7813245,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17119,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c15_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.13915603,-44.9211922,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17256,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c17_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.24866524,-44.8233657,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16732,1,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
